order_id,customer_id,order_date,product_category,payment_method,price,quantity,discount,order_status,rating
80825,2276,2022-07-25,,,2873.8,4,10,,2
61574,1307,2023-06-05,Home,COD,2295.22,3,,Returned,4
95548,2346,2023-02-02,Beauty,,1062.75,4,0,Delivered,5
28812,2631,2023-05-21,,UPI,4074.38,3,20,Returned,3
65309,1866,2022-09-23,Fashion,Card,3181.25,1,,Delivered,3
74230,3959,2022-07-18,Beauty,,2037.1,,0,Delivered,4
51628,4713,2022-11-09,Beauty,COD,4057.11,3,0,,1
50581,3083,2022-01-06,Fashion,,701.14,3,5,Cancelled,
56628,2640,2022-09-26,Home,Card,4702.85,2,20,,2
98628,1710,2023-07-25,Electronics,NetBanking,2190.1,,20,,1
35105,2314,2023-01-15,Beauty,COD,1693.52,1,0,Cancelled,5
89830,4959,2022-04-30,Electronics,,1346.82,2,20,,
79157,4613,2023-06-22,Electronics,,3535.6,2,5,Cancelled,
42442,3988,2023-06-28,Beauty,Card,2444.0,2,0,Cancelled,4
97235,2628,2023-03-27,Beauty,,2785.43,4,20,Cancelled,2
12347,2512,2023-01-30,Beauty,,2342.4,3,10,Delivered,
57650,4008,2023-03-18,,COD,1612.86,2,5,Cancelled,
27110,3283,2022-06-06,Fashion,,3159.48,,0,Returned,3
72170,4456,2022-05-10,Electronics,NetBanking,3099.02,3,10,Returned,2
14923,3408,2022-08-23,Beauty,COD,3942.75,1,,Cancelled,
61801,4778,2023-03-28,Home,Card,1892.11,4,,Delivered,1
72771,2279,2022-02-18,,NetBanking,805.38,,0,,1
91147,1867,2023-01-04,Beauty,Card,4045.07,4,5,Returned,5
58135,2382,2023-02-09,Fashion,UPI,3901.56,2,,Returned,1
29199,4614,2023-06-13,,Card,2503.69,3,0,Delivered,3
19066,3072,2022-04-19,Electronics,COD,4427.25,3,10,Returned,1
62136,3862,2023-12-18,Electronics,UPI,3877.24,1,,Cancelled,
46575,3999,2022-04-06,Electronics,NetBanking,1757.68,4,20,Returned,2
99796,1983,2023-05-14,Beauty,Card,4223.5,2,0,Delivered,1
56733,2024,2023-07-08,,,4542.48,4,5,,1
26991,3405,2023-11-19,Fashion,COD,1775.58,2,,Returned,3
32553,1117,2022-04-26,Fashion,UPI,2247.02,,5,Cancelled,4
99710,3526,2022-12-17,Fashion,UPI,3367.38,,,Returned,
97493,3724,2023-11-02,,NetBanking,1626.19,1,20,Returned,
10634,3506,2023-09-30,,NetBanking,3390.32,4,0,Returned,1
22771,3160,2023-01-20,Home,,1805.37,4,10,Cancelled,3
28298,2218,2022-12-14,Electronics,,2365.99,4,5,Returned,2
89876,4723,2023-08-22,Fashion,NetBanking,2797.85,4,0,Returned,3
45999,2043,2023-09-20,Fashion,NetBanking,2648.77,3,5,Returned,1
81887,4357,2023-05-18,,Card,4157.85,4,5,Returned,1
69648,3505,2023-08-04,Fashion,,1350.25,1,10,Returned,4
72668,4814,2023-05-28,Home,COD,2467.76,4,,Cancelled,5
79374,4519,2022-07-22,Fashion,NetBanking,1699.81,4,10,Delivered,4
77509,4662,2022-02-05,,COD,1837.76,1,5,,4
85783,3687,2023-09-05,Fashion,COD,1431.77,4,10,Returned,2
54440,4156,2023-11-30,Fashion,UPI,1285.95,,,Returned,3
41655,1575,2023-07-27,Electronics,UPI,2182.0,3,10,Delivered,3
53039,4345,2022-11-28,Home,UPI,2958.26,2,10,,4
65255,3847,2022-09-17,Beauty,,2639.47,1,,,2
82219,1402,2022-04-29,Fashion,Card,4618.08,4,10,,3
64989,1252,2022-11-01,Beauty,COD,3645.72,,0,,2
21244,2629,2022-07-07,Home,,465.07,4,10,Returned,4
68595,4872,2022-07-19,Beauty,UPI,3744.53,,0,Returned,
49551,4005,2022-07-19,Electronics,,2255.37,2,5,Cancelled,
73230,3709,2022-02-09,Home,,2224.44,1,20,,1
38371,4436,2023-08-13,Fashion,COD,2534.53,,10,Returned,4
79358,1668,2023-09-06,,,3620.58,2,5,,3
38878,1727,2023-04-03,,Card,1556.35,2,10,Cancelled,4
46157,4331,2022-06-17,Beauty,COD,3587.82,3,5,,
15914,2457,2022-09-02,Beauty,NetBanking,2703.43,2,5,Returned,4
93700,3659,2022-06-19,Home,COD,3085.9,3,,Cancelled,
37180,2145,2022-09-07,Electronics,,1952.1,,20,Delivered,1
13688,4715,2023-04-28,Beauty,Card,1018.91,1,0,Returned,
90219,2540,2023-02-24,Fashion,,4174.52,4,,,
88616,1978,2023-10-13,,,2900.75,2,20,Returned,5
19916,4816,2022-03-18,Fashion,COD,2285.52,1,,Returned,4
66363,3726,2022-02-04,Fashion,Card,3654.52,1,5,Cancelled,4
37360,1568,2023-05-16,Fashion,UPI,3124.1,1,20,Cancelled,3
47805,1542,2022-10-20,,UPI,1014.19,3,20,,
23453,1518,2023-05-07,Fashion,UPI,2735.18,3,0,,1
32703,3059,2022-05-20,Home,NetBanking,1878.28,2,5,Returned,
69021,1009,2023-03-10,Fashion,Card,3168.25,3,,,4
84176,1156,2023-01-10,Home,,3081.81,,,,1
91614,4059,2023-09-12,Home,UPI,1096.0,,20,Returned,
98919,3772,2023-05-19,Beauty,NetBanking,2184.61,,20,Cancelled,
91072,1140,2023-04-11,Beauty,,1972.85,3,10,Delivered,1
17410,3686,2022-09-23,Fashion,UPI,1485.95,3,20,Returned,
91462,4781,2022-04-13,Beauty,UPI,3677.14,4,10,Returned,4
58268,4998,2023-05-30,Beauty,COD,1768.68,4,10,Delivered,2
44248,1136,2023-12-10,Beauty,COD,486.12,,5,,2
41159,1690,2022-10-28,Home,,1600.54,,10,Cancelled,2
52039,2623,2023-11-12,Home,,1628.36,2,10,Returned,
57800,2423,2022-12-18,Beauty,Card,3954.57,,10,Delivered,3
50761,3490,2023-11-13,Electronics,,2696.85,3,,,
96103,2465,2023-06-29,Beauty,,901.8,4,,Returned,5
53663,4338,2023-04-23,Home,UPI,4181.55,1,0,Cancelled,3
90903,1675,2023-06-02,Electronics,,3741.75,3,10,Delivered,
50412,4832,2023-04-24,Fashion,COD,3376.26,1,5,Delivered,5
45367,2536,2022-06-03,Electronics,,-214.2,,0,Delivered,2
15813,3324,2022-02-17,Electronics,Card,2646.81,,5,Returned,5
69894,4755,2022-03-10,Fashion,NetBanking,4937.27,1,10,Returned,3
61444,2379,2022-06-23,Electronics,COD,3782.02,2,20,Cancelled,3
44269,1932,2023-03-08,Home,NetBanking,1139.29,3,20,Returned,2
71748,4845,2023-07-07,Home,COD,4378.15,4,5,Cancelled,2
51190,4725,2022-04-17,Fashion,,2784.35,2,,Cancelled,5
50318,4164,2023-06-12,Fashion,Card,3145.87,4,0,Delivered,4
47018,3688,2022-06-29,,Card,2611.47,,5,Cancelled,3
49759,4207,2022-09-28,Electronics,,3096.06,4,5,Returned,3
26498,3158,2022-08-01,Fashion,NetBanking,2901.96,,5,Delivered,3
35989,2067,2022-12-23,Beauty,NetBanking,1645.21,4,0,,1
35568,3938,2023-06-17,,NetBanking,2076.07,3,,Delivered,2
76577,1210,2023-12-22,Electronics,,3967.81,,,Delivered,1
40099,3390,2022-06-05,Home,UPI,4660.68,,0,Returned,4
99900,4430,2022-03-31,,UPI,3629.09,4,10,,
50639,3408,2022-03-04,Beauty,Card,2323.44,1,20,Delivered,1
33482,4402,2023-02-23,Home,NetBanking,792.14,4,10,Cancelled,3
79212,3458,2023-03-08,Home,,3082.18,3,5,Returned,1
65261,3806,2023-05-06,,NetBanking,2516.33,,20,Cancelled,4
97317,1507,2022-02-08,,,1511.99,3,10,Delivered,2
40048,1231,2022-05-28,Electronics,,1754.89,,,,
13065,1803,2023-04-24,Home,NetBanking,1570.22,3,5,,5
12036,2193,2022-06-15,,UPI,1755.64,,10,,4
45814,4475,2022-01-23,Fashion,COD,3021.2,1,5,Cancelled,5
69694,1233,2022-09-19,Fashion,COD,498.11,,20,Delivered,4
26924,3567,2023-12-29,,UPI,2442.91,4,10,Delivered,5
70204,3349,2022-04-08,,,3680.55,2,20,Returned,1
42844,3147,2023-04-26,Electronics,Card,3623.41,3,10,,5
91943,3300,2023-06-03,,UPI,3627.34,3,20,Returned,2
31518,3355,2022-09-27,Fashion,UPI,1088.8,,,Delivered,
27059,3841,2022-01-16,,COD,1625.0,,20,Returned,3
33052,3850,2023-10-25,,,5521.36,4,5,,
79803,2723,2022-10-01,Home,NetBanking,747.15,3,5,,2
81524,1386,2022-08-09,Home,UPI,5294.78,,20,Cancelled,1
99572,2146,2023-08-03,,COD,886.08,,5,,3
18680,1131,2022-10-08,Fashion,COD,2603.73,4,,Delivered,4
77021,4307,2023-06-29,Beauty,UPI,3577.01,1,20,Returned,1
90249,3268,2023-07-17,Beauty,,1778.31,4,5,,1
30043,3109,2023-10-23,,Card,2872.86,1,0,,5
12419,1831,2023-07-29,,NetBanking,1288.61,4,0,,2
66892,4761,2022-05-02,Home,,3029.72,3,10,,
27140,1731,2023-01-03,Home,COD,1716.55,1,0,,1
53484,1402,2023-06-23,Beauty,COD,3902.9,3,20,Cancelled,1
73869,3218,2022-07-28,Home,UPI,2800.21,2,20,Delivered,
55210,2499,2022-06-03,Electronics,Card,2339.86,2,10,Cancelled,
67600,2617,2022-10-02,,Card,2364.23,2,,,
88497,1013,2022-08-13,Home,Card,3381.37,4,20,Delivered,1
16487,1269,2022-02-27,Fashion,NetBanking,2702.82,2,,Returned,
70692,2077,2022-08-28,Beauty,,2809.27,4,10,Cancelled,3
72112,4484,2023-05-15,Home,,2251.32,2,,Delivered,3
41110,2154,2022-09-20,Home,COD,2936.42,4,0,Returned,1
26360,4681,2022-08-19,Fashion,NetBanking,3262.88,4,20,Delivered,1
59410,3760,2023-02-03,Home,NetBanking,2599.91,2,10,Returned,2
93038,3919,2022-03-07,Fashion,COD,3197.37,1,,,4
83167,2796,2023-03-26,Electronics,NetBanking,676.73,,10,Delivered,3
13017,4804,2022-07-28,Electronics,Card,333.29,,10,Delivered,
96261,2540,2023-04-27,Electronics,,3114.01,3,5,Returned,4
70124,3676,2023-03-07,Home,UPI,1966.86,4,20,Delivered,3
60949,3348,2022-02-15,Electronics,COD,1663.06,3,20,Delivered,5
68268,3751,2023-12-16,Beauty,UPI,2571.09,3,0,Cancelled,5
76320,2983,2023-07-10,Home,NetBanking,3861.91,,0,Returned,2
91301,2962,2023-10-11,,Card,1984.87,2,5,Cancelled,3
41127,1426,2022-03-12,,,2795.97,4,0,Returned,4
13196,3163,2023-09-19,Electronics,UPI,1712.48,4,5,Cancelled,5
85088,3283,2023-07-22,Beauty,UPI,1261.8,1,0,Cancelled,4
51300,2586,2022-05-12,Electronics,Card,2723.17,1,,Delivered,
59714,3060,2023-01-16,Fashion,Card,535.18,1,20,,1
41921,4289,2022-10-20,Home,COD,795.47,2,10,Delivered,4
14746,2352,2022-10-17,,,1241.03,4,10,Returned,2
78535,1067,2022-12-02,Beauty,Card,2063.66,1,10,Returned,1
75350,3790,2023-09-09,Beauty,,2222.24,4,0,Cancelled,1
60345,3884,2022-02-16,Home,Card,3161.73,1,20,,3
59220,1390,2022-01-30,Electronics,COD,2482.62,2,10,,4
91131,2115,2023-09-22,Electronics,UPI,2177.17,3,0,Returned,3
32063,3151,2022-02-15,Electronics,UPI,3927.64,4,20,,2
81736,4661,2023-08-05,,NetBanking,1254.61,,0,Cancelled,1
98913,3007,2023-06-29,Fashion,COD,2313.15,3,5,Returned,5
88946,2449,2022-02-19,Beauty,Card,2106.78,2,0,Cancelled,
55971,3661,2023-04-05,Fashion,Card,2226.58,2,0,Delivered,4
13598,1772,2022-03-29,Home,COD,1863.33,2,10,Delivered,4
20564,2966,2022-02-09,Fashion,COD,446.84,2,0,Delivered,5
59725,3351,2023-06-28,Beauty,COD,1670.56,4,5,Delivered,3
96134,3426,2023-05-04,Electronics,,3749.26,,,Delivered,5
69940,4809,2022-04-07,Electronics,COD,4372.42,1,20,Delivered,3
72085,4419,2023-09-16,,COD,1024.21,1,10,Cancelled,5
27862,4246,2023-06-08,,COD,2268.18,1,0,Returned,1
20265,2415,2022-09-28,,UPI,115.09,1,,,1
19705,4476,2022-07-06,Beauty,COD,3804.94,1,0,,3
65279,1087,2023-12-01,,NetBanking,1873.12,4,0,,
72471,3677,2023-08-07,,NetBanking,5826.31,4,5,Delivered,1
89834,2815,2022-01-27,Fashion,UPI,4431.59,1,10,Delivered,3
72979,2676,2022-04-11,Fashion,COD,1887.73,,0,Cancelled,3
65828,1624,2023-03-18,Fashion,,4344.79,1,10,Returned,5
56104,2934,2023-11-24,,,2870.84,2,,Delivered,2
50934,2272,2023-07-05,,NetBanking,1387.0,3,0,Cancelled,5
16050,3413,2023-02-03,Home,NetBanking,3067.22,,,,4
53952,2112,2022-10-02,,UPI,2482.83,,0,Returned,4
96570,3924,2023-09-21,,COD,1332.85,,0,Returned,3
18484,4892,2022-01-14,,UPI,2594.8,4,0,Cancelled,4
72648,3779,2022-11-23,Fashion,NetBanking,1623.45,4,0,Delivered,1
69945,1998,2023-12-29,,Card,2485.65,,20,Cancelled,5
63678,3503,2023-09-29,Fashion,NetBanking,2842.7,1,5,,2
41323,3462,2023-03-01,Fashion,,2343.79,4,5,Delivered,3
96332,1454,2023-08-24,Beauty,UPI,4537.63,4,0,Delivered,5
97363,4634,2022-04-21,,UPI,672.42,,10,Delivered,
45361,3558,2023-08-14,Fashion,UPI,2271.87,4,5,,4
20315,4246,2023-11-13,Fashion,,2689.61,,0,Returned,2
57968,1934,2022-11-19,Fashion,Card,2547.7,4,0,Delivered,3
36519,1208,2023-03-26,,UPI,5143.43,4,20,Delivered,2
19107,4700,2023-06-18,Home,Card,2493.68,2,10,,3
65781,4384,2023-10-30,,Card,2334.51,,5,Returned,
13869,3418,2022-08-05,,COD,3624.48,1,10,,
90983,2336,2023-05-28,Home,NetBanking,252.95,2,,Delivered,
37370,3850,2023-02-11,,UPI,2346.22,3,10,Returned,1
72695,2527,2023-09-16,Beauty,COD,1189.01,3,20,Cancelled,3
70422,3133,2023-09-03,Beauty,Card,1384.78,3,,,5
17971,1646,2022-03-16,,,3753.7,3,0,Delivered,2
35651,3868,2023-10-17,Beauty,Card,2564.01,,0,Returned,2
66974,4337,2023-03-29,Fashion,UPI,3993.75,,10,Cancelled,4
33446,2243,2023-08-09,Electronics,,2483.56,2,5,Delivered,4
48108,3342,2022-02-02,,NetBanking,4860.28,3,10,Cancelled,4
85179,2721,2022-07-07,Home,COD,1759.73,,0,Cancelled,
13823,3026,2023-09-10,Fashion,,3066.33,,,Returned,
23454,3553,2023-07-12,Home,Card,1177.02,4,0,Delivered,2
13932,3012,2022-01-28,Home,COD,2570.88,1,10,,5
20220,2186,2023-03-06,Electronics,,2290.83,1,5,,4
84090,2150,2022-04-17,Beauty,UPI,3646.84,2,20,Returned,2
77965,3874,2022-02-03,Home,,401.74,4,20,Returned,3
38208,1116,2023-02-17,,COD,2393.8,3,0,Cancelled,2
82980,2429,2023-08-31,,NetBanking,1434.24,3,,Delivered,4
20510,1648,2022-05-07,Fashion,,1496.77,,,,4
54045,4839,2023-07-23,Fashion,COD,2901.59,4,,Cancelled,2
20537,1355,2023-09-28,Home,COD,3451.27,2,20,Cancelled,
82683,3823,2022-05-30,Electronics,UPI,1293.32,4,20,Cancelled,5
79134,2022,2023-06-23,Beauty,Card,3425.66,1,10,,3
82254,4293,2023-12-15,Electronics,NetBanking,4173.32,3,10,,5
23782,4447,2022-05-03,Electronics,COD,2194.48,4,0,Delivered,5
75587,4385,2022-03-30,Fashion,Card,5547.31,4,5,,4
92238,4966,2023-07-26,Beauty,COD,2046.82,1,,Cancelled,2
85720,4934,2022-11-27,Home,NetBanking,2121.9,4,0,Cancelled,
88004,2173,2022-03-13,Electronics,,947.2,1,5,Delivered,
32072,3283,2023-04-01,Home,,1739.36,3,10,Returned,4
91015,4934,2022-10-20,Fashion,NetBanking,2998.49,1,5,Cancelled,3
98938,2191,2023-09-14,Home,Card,4032.62,3,0,Returned,2
82746,2518,2022-05-06,,UPI,2464.25,4,10,Delivered,5
55702,4483,2023-07-14,Beauty,NetBanking,4724.8,,10,,1
16057,3989,2022-09-09,Electronics,NetBanking,2853.51,1,,Returned,
40916,1068,2023-04-17,Fashion,Card,1978.96,2,10,Delivered,
37268,2744,2022-09-26,Home,NetBanking,4343.83,,10,,4
53978,4635,2022-08-19,Fashion,UPI,4314.6,2,20,Returned,2
33259,1266,2022-11-11,,Card,3169.62,4,20,Delivered,3
63583,4221,2023-06-11,Fashion,NetBanking,501.68,4,0,Cancelled,1
89400,1814,2023-06-20,Beauty,COD,2220.06,1,10,,
44293,2880,2023-09-10,Beauty,UPI,3460.87,3,10,Cancelled,
17043,2548,2023-04-17,Beauty,COD,1292.02,1,10,Cancelled,
60430,1381,2023-09-23,,UPI,2768.75,3,5,,5
48893,2635,2022-06-19,Beauty,NetBanking,3148.9,2,10,Cancelled,1
50642,1373,2022-04-25,,Card,2323.0,1,20,Delivered,3
88065,1684,2023-10-09,Electronics,NetBanking,3491.03,1,20,Returned,4
40868,1505,2023-01-07,,Card,1756.35,2,10,Cancelled,4
36309,3284,2022-06-01,Home,UPI,730.35,4,20,,
33284,4658,2022-10-10,Beauty,,2017.29,3,,Delivered,4
79000,3372,2023-04-30,Fashion,COD,5607.99,1,0,Returned,2
94179,4960,2023-10-01,,,3821.59,4,0,,3
72107,4321,2022-12-31,Electronics,UPI,2195.41,2,,Delivered,
75049,3637,2023-05-30,Home,Card,2773.61,4,20,,1
39265,3837,2023-07-14,Electronics,COD,3076.99,2,0,Cancelled,4
91490,2474,2022-10-31,Electronics,UPI,2405.58,3,5,Delivered,4
33880,1753,2022-06-26,Home,COD,2563.09,4,20,,5
94579,2954,2022-10-12,Beauty,,2824.82,1,,,1
10255,2951,2023-12-15,Fashion,UPI,1191.9,3,5,Returned,
11502,2445,2022-01-17,Home,,2695.21,,,Cancelled,2
80192,2849,2023-06-03,Beauty,Card,2523.98,,5,Delivered,2
75424,2239,2022-06-20,Beauty,NetBanking,1832.2,1,0,,
85838,1731,2022-10-18,,UPI,4045.77,3,20,Cancelled,5
80966,1020,2023-11-11,Beauty,,4037.21,2,0,Cancelled,3
51366,1304,2023-12-08,Home,,3194.97,3,5,Returned,
37425,4424,2022-07-24,Beauty,NetBanking,3450.3,1,20,Delivered,1
62328,1603,2022-05-14,,Card,1841.14,3,0,,2
77396,3854,2023-04-10,,UPI,1047.66,1,20,,1
81694,2009,2023-07-05,Fashion,Card,584.23,4,5,Cancelled,
15806,1444,2023-09-06,Home,COD,3269.47,,20,Delivered,2
96274,4683,2023-06-29,Home,NetBanking,3412.12,1,20,Returned,3
27106,3313,2022-12-28,Fashion,Card,891.47,1,5,Returned,
66731,4044,2022-05-31,Home,,3907.22,1,0,Returned,4
85010,2191,2022-02-02,Electronics,NetBanking,4893.05,4,0,Returned,
92533,2081,2022-03-30,,UPI,2584.28,3,0,Delivered,
42599,3648,2023-08-13,Electronics,UPI,2667.93,4,5,Returned,3
81326,2708,2023-04-28,Beauty,Card,1984.81,3,,,4
85706,4728,2023-06-26,Fashion,,1300.02,2,,Returned,5
19004,3680,2022-05-06,Electronics,,4539.75,4,,Returned,5
61364,1756,2022-03-12,Beauty,Card,3119.73,,10,Cancelled,2
35792,1323,2022-03-03,Home,COD,3528.3,3,10,,3
74912,2289,2023-12-13,Home,COD,4824.17,,10,Returned,1
64645,4956,2022-11-23,Beauty,Card,1770.97,4,0,Cancelled,2
17232,2085,2022-06-02,Beauty,,3057.71,2,10,,3
88210,3136,2022-06-24,Beauty,UPI,4610.88,1,5,,5
64766,3463,2022-11-03,Beauty,UPI,2464.17,3,0,Delivered,3
91588,2607,2022-12-20,Beauty,,2815.35,,5,Returned,5
58542,3729,2023-01-07,Fashion,NetBanking,3311.95,1,5,Returned,3
15913,4756,2022-07-21,Beauty,NetBanking,2133.65,2,20,Returned,5
20567,2099,2023-09-29,Home,NetBanking,2455.27,4,5,Cancelled,2
48379,3452,2023-12-02,Home,Card,3756.33,3,,Delivered,3
84968,3412,2022-12-24,Fashion,COD,-2.24,4,20,Cancelled,1
10319,4994,2023-12-17,Beauty,Card,2380.6,4,0,Cancelled,1
96120,4967,2022-07-09,,NetBanking,2630.78,3,0,Cancelled,1
14791,4741,2023-10-28,Home,NetBanking,4491.91,1,20,,3
10329,4913,2023-05-19,Beauty,,1149.46,4,,,2
84387,4796,2022-08-21,,UPI,2918.38,2,5,Cancelled,5
71032,1384,2022-09-19,,,1983.4,3,0,Returned,5
54078,1008,2022-03-08,Electronics,Card,1817.62,1,0,,1
98662,3562,2022-08-07,,Card,1876.1,,20,Cancelled,
31300,4440,2023-09-17,,Card,3493.6,1,,Returned,2
85700,3356,2022-03-16,Home,NetBanking,1747.89,1,5,,4
60945,3217,2022-08-31,,COD,3168.22,3,0,Returned,1
65609,1146,2023-10-19,,UPI,3874.96,,5,,1
70562,4589,2023-11-26,Home,COD,432.62,3,10,Cancelled,
71901,2926,2022-07-07,Electronics,NetBanking,4270.65,2,20,Delivered,5
15703,4754,2022-06-23,Electronics,COD,3240.94,,10,Cancelled,4
73115,1079,2023-03-08,Beauty,,1461.51,1,20,,
98090,1803,2022-03-03,Beauty,,5190.1,1,,Returned,3
37676,3499,2022-05-24,,,1933.02,,5,Returned,3
71710,4537,2023-01-15,,COD,2033.28,1,,Returned,
70077,2759,2022-08-23,Beauty,,1970.45,,,Delivered,3
99340,4935,2023-03-25,Beauty,COD,1255.81,3,20,Cancelled,3
55440,1977,2023-07-20,,Card,3401.86,4,0,Returned,5
46923,1806,2023-03-22,Home,COD,2478.81,4,10,Delivered,
39802,2578,2023-01-25,Home,Card,3234.79,4,,Returned,4
72904,2956,2022-06-10,Home,COD,4686.41,1,10,Cancelled,4
70162,3804,2022-07-18,Beauty,Card,3886.99,,20,Delivered,5
75169,4483,2022-11-24,Electronics,COD,3467.07,,,,4
78147,2585,2023-09-21,Beauty,Card,4653.75,4,,Delivered,3
32075,1294,2022-05-03,Home,,913.07,4,0,Cancelled,2
92015,2153,2023-06-26,Fashion,Card,1941.74,1,,,5
84716,2916,2023-06-03,Home,UPI,5310.89,1,20,Delivered,2
19304,2787,2022-11-13,Fashion,UPI,1812.54,,20,,1
69622,2188,2023-05-08,Home,UPI,5297.69,3,,Cancelled,1
64215,1612,2022-05-22,Home,Card,4143.84,,5,Delivered,3
90146,3930,2022-07-08,Fashion,NetBanking,2363.81,,20,Cancelled,1
83973,3497,2022-11-16,Home,NetBanking,2301.94,4,,Delivered,3
22521,2810,2023-07-21,Fashion,COD,4017.11,2,20,Returned,
34028,4578,2022-03-31,Fashion,,3669.4,3,0,,1
49328,1068,2023-03-04,Beauty,NetBanking,3457.2,2,5,,2
37301,1555,2022-06-11,Electronics,NetBanking,1639.16,3,10,Cancelled,5
48015,3956,2023-05-27,Beauty,COD,3763.63,1,20,Delivered,
97276,2685,2023-08-29,Electronics,COD,5303.36,1,20,Returned,4
46845,1499,2022-09-12,Electronics,NetBanking,613.99,1,20,,5
96818,4206,2023-04-23,Home,Card,3553.44,,5,,4
86394,4969,2023-03-17,Fashion,NetBanking,1646.4,1,0,Cancelled,5
54159,1829,2023-10-31,Electronics,COD,1236.82,,5,Returned,
53714,1501,2022-06-14,Electronics,COD,3553.68,,,Cancelled,2
90722,1973,2022-12-11,Electronics,,2156.4,,5,Cancelled,
35230,4416,2022-03-09,Fashion,,3408.71,2,,,4
59262,1729,2022-09-08,,,2193.62,2,10,Returned,3
51722,1900,2022-01-01,Electronics,COD,2515.6,4,20,,2
56359,1659,2023-12-13,Fashion,NetBanking,3886.86,,20,Cancelled,5
72796,4709,2023-09-21,Fashion,NetBanking,2272.05,4,,,2
50159,1760,2023-03-12,,Card,441.52,2,0,Returned,2
97052,3101,2023-07-23,Beauty,UPI,1757.53,,10,Delivered,2
15239,1331,2022-11-18,Electronics,NetBanking,2618.4,4,,Returned,4
60886,1958,2022-11-13,,Card,3226.6,4,20,,5
37195,4491,2022-12-29,,NetBanking,2162.22,3,,Returned,3
44674,2758,2023-07-15,Beauty,NetBanking,2652.49,,20,Cancelled,
28105,2744,2023-06-19,Electronics,NetBanking,2589.17,1,10,,1
39739,3703,2023-12-26,,UPI,3646.17,,0,,5
41969,1312,2022-11-21,,UPI,2198.82,2,0,Cancelled,
24497,2855,2022-05-29,Beauty,,3536.77,4,20,Returned,4
11816,4209,2023-11-29,,,2997.28,1,20,Returned,5
69254,1354,2022-09-22,Home,NetBanking,2632.44,3,,Delivered,
97695,2525,2022-07-18,Electronics,NetBanking,2760.91,3,0,Returned,4
79385,3272,2022-03-23,Electronics,,2805.45,,10,Returned,5
97148,1613,2022-03-20,Beauty,,3693.13,4,20,Delivered,4
43826,1098,2023-12-30,,,1165.11,3,5,Cancelled,1
73365,3354,2022-06-25,Home,COD,2203.55,2,5,Cancelled,1
94242,1794,2022-12-02,Home,NetBanking,756.46,,5,Delivered,3
60100,3438,2023-12-25,Home,COD,1217.57,4,0,Returned,3
14359,4162,2023-05-08,,UPI,2226.46,3,0,,3
22809,4880,2022-02-06,Fashion,,2907.8,4,,Returned,5
74450,3421,2022-04-25,Beauty,UPI,1524.96,1,5,Cancelled,3
48428,1203,2022-01-05,Fashion,COD,3234.5,,,Cancelled,3
82790,4965,2023-03-25,Beauty,UPI,2385.15,3,10,Delivered,2
12093,2773,2022-01-07,Electronics,COD,2918.51,4,,,4
54498,1608,2022-10-25,Electronics,UPI,1950.43,,20,,1
50985,3680,2022-11-12,,Card,3279.66,3,,Cancelled,3
42009,4980,2023-01-23,Beauty,COD,3976.13,4,20,Delivered,
92094,2140,2022-08-25,Fashion,UPI,4047.04,1,20,Returned,1
27718,1065,2022-11-29,Electronics,COD,2302.01,,5,,5
26705,3178,2023-09-03,,Card,5233.76,,10,,3
97618,1778,2022-04-26,Electronics,NetBanking,2427.06,2,20,Delivered,1
72598,1900,2023-09-29,Fashion,Card,3365.9,,10,Returned,5
87878,1827,2023-09-14,Beauty,UPI,4018.58,1,10,,
22239,2409,2023-12-16,Home,UPI,3963.92,4,10,,
56622,3139,2022-10-14,Electronics,,4123.47,1,0,Returned,3
56665,2100,2023-05-02,Beauty,,4063.6,2,10,Delivered,1
42274,4821,2022-10-25,Electronics,COD,2227.02,3,20,,
21419,4323,2023-08-05,Beauty,NetBanking,2330.44,3,10,,2
25003,1738,2022-05-19,Fashion,UPI,2385.64,4,5,Delivered,4
40866,2895,2022-05-29,Home,COD,3091.78,3,5,,2
31988,4391,2023-10-28,Electronics,COD,-336.97,1,20,Delivered,2
65894,3700,2022-01-15,,UPI,5109.75,4,20,Delivered,2
15674,3101,2023-02-12,,COD,3564.72,4,20,,2
80538,4723,2023-03-20,Electronics,,2339.72,,5,Cancelled,
76446,1657,2022-12-04,Beauty,Card,1515.99,,5,Returned,5
39072,4857,2023-04-01,Beauty,NetBanking,1930.93,1,5,Delivered,
43717,4216,2022-04-15,Electronics,NetBanking,1559.89,3,20,Delivered,
97345,3726,2023-10-31,Beauty,COD,2796.52,4,5,Cancelled,4
36651,2109,2022-08-27,Electronics,NetBanking,648.68,4,20,,3
54291,4212,2023-09-14,Fashion,Card,5407.5,2,0,Returned,
73350,3092,2022-07-09,Home,UPI,2545.3,4,5,Cancelled,
92020,2663,2023-07-22,Beauty,UPI,3149.45,3,20,Delivered,2
14646,4941,2022-09-15,Home,,1239.66,2,20,Cancelled,
49713,3164,2022-03-23,Fashion,NetBanking,3685.12,3,5,Returned,4
77936,1146,2022-07-12,,NetBanking,2709.77,2,5,,2
54331,3706,2022-11-15,Fashion,,1372.26,1,5,Cancelled,
32185,2044,2023-07-26,Fashion,,3244.92,3,10,Delivered,5
94263,1535,2022-12-31,Beauty,UPI,2433.26,3,5,Cancelled,5
62107,4229,2023-02-02,,,1857.62,3,5,,1
